"","id","bacia","monit","data","epoca","class","rio","munic","od","dbo","cf","ph","ct","st","clod","cldbo","clcf","clst","clph","clct"
"3930","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",1997-07-29,"Inverno","2","Iguacu","Balsa Nova",2.8,7,1300,7.1,50000,151,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3931","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",1997-12-08,"Primavera","2","Iguacu","Balsa Nova",2.8,4,1300,7.8,8000,114,"Inferior ao limite da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3932","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",1998-04-07,"Outono","2","Iguacu","Balsa Nova",3.8,1,800,6.7,5000,94,"Inferior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"3933","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",1998-07-08,"Inverno","2","Iguacu","Balsa Nova",4.22,4,5000,6.8,11000,112,"Inferior ao limite da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3934","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",1999-07-14,"Inverno","2","Iguacu","Balsa Nova",4.1,15,13000,6.9,50000,230,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3935","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",1999-09-16,"Inverno","2","Iguacu","Balsa Nova",2.4,11,13000,6.9,160000,191,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3936","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2000-07-13,"Inverno","2","Iguacu","Balsa Nova",2.8,11,20000,7.2,500000,230,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3937","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2000-10-24,"Primavera","2","Iguacu","Balsa Nova",3.7,8.3,800,6.8,8000,106,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3938","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2003-08-20,"Inverno","2","Iguacu","Balsa Nova",3.2,5,130,7.8,8000,197,"Inferior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3939","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2003-11-26,"Primavera","2","Iguacu","Balsa Nova",2.8,15,800,7.5,2300,172,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"3940","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2004-05-20,"Outono","2","Iguacu","Balsa Nova",3,7,30000,7.4,300000,150,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3941","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2004-09-02,"Inverno","2","Iguacu","Balsa Nova",1.1,15,170000,7.3,170000,160,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3942","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2004-10-28,"Primavera","2","Iguacu","Balsa Nova",3.5,5,30000,6.8,30000,117,"Inferior ao limite da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3943","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2005-01-26,"Verão","2","Iguacu","Balsa Nova",3.2,2.8,70000,7,70000,92,"Inferior ao limite da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3944","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2005-04-08,"Outono","2","Iguacu","Balsa Nova",1.8,9,35000,7.1,130000,175,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3945","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2005-06-08,"Outono","2","Iguacu","Balsa Nova",2.6,9,2800,7.2,11000,152,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3946","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2005-11-01,"Primavera","2","Iguacu","Balsa Nova",3.22,9,50000,7.6,80000,77,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3947","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2006-02-01,"Verão","2","Iguacu","Balsa Nova",1.8,12,130000,6.9,130000,198,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3948","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2006-04-03,"Outono","2","Iguacu","Balsa Nova",1.6,4,110000,8.1,110000,85,"Inferior ao limite da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3949","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2006-04-19,"Outono","2","Iguacu","Balsa Nova",3,4.6,12000,7.1,15000,118,"Inferior ao limite da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3950","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2007-03-15,"Verão","2","Iguacu","Balsa Nova",2.8,9,130000,7.1,130000,96,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3951","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2007-04-10,"Outono","2","Iguacu","Balsa Nova",2.4,12,3e+05,7.2,300000,209,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3952","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2007-07-30,"Inverno","2","Iguacu","Balsa Nova",4.1,5.7,30000,6.8,80000,198,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3953","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2007-10-09,"Primavera","2","Iguacu","Balsa Nova",5.8,11,7900,7.3,13000,236,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3954","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2008-03-07,"Verão","2","Iguacu","Balsa Nova",2.2,5.4,35000,6.9,35000,121,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3955","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2008-06-12,"Outono","2","Iguacu","Balsa Nova",2.7,5.9,17000,6.6,46000,123,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3956","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2008-09-25,"Primavera","2","Iguacu","Balsa Nova",0.9,15.6,4500,7,79000,141,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3957","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2009-01-30,"Verão","2","Iguacu","Balsa Nova",1.9,12,79000,7,79000,119,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3958","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2009-07-23,"Inverno","2","Iguacu","Balsa Nova",5.8,7.6,920000,7.1,920000,109,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3959","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2009-11-16,"Primavera","2","Iguacu","Balsa Nova",1.5,9.7,22000,7.2,79000,237,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3960","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2010-03-17,"Verão","2","Iguacu","Balsa Nova",2.4,5.2,22000,7,49000,80,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3961","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2010-06-18,"Outono","2","Iguacu","Balsa Nova",5.6,8.8,4900,6.9,110000,206,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3962","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2010-10-21,"Primavera","2","Iguacu","Balsa Nova",2,6.1,49000,6.6,79000,157,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3963","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2011-03-25,"Outono","2","Iguacu","Balsa Nova",3,4.9,21000,7.1,170000,132,"Inferior ao limite da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3964","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2011-08-03,"Inverno","2","Iguacu","Balsa Nova",4.9,3,7000,7.2,130000,157,"Inferior ao limite da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3965","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2011-11-01,"Primavera","2","Iguacu","Balsa Nova",2.4,7.9,3300,7.2,49000,112,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3966","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2012-05-16,"Outono","2","Iguacu","Balsa Nova",3.8,6.9,790,7.5,17000,179,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3967","65028000","Iguaçu","65028000 - AI25 - BALSA NOVA",2012-11-08,"Primavera","2","Iguacu","Balsa Nova",1.4,12,1300,7.2,33000,120,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3968","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2002-06-26,"Inverno","1","Itaqui","Campo Largo",7.8,1,410.6,6.7,NA,40,"Esperado da classe 1","Esperado da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Neutro",NA
"3969","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2002-12-17,"Primavera","1","Itaqui","Campo Largo",5.6,1,54750,3.4,155307,45,"Inferior ao limite da classe 1","Esperado da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Ácida","Superior ao limite da classe 1"
"3970","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2003-05-20,"Outono","1","Itaqui","Campo Largo",8.4,1,24192,7.5,24192,25,"Esperado da classe 1","Esperado da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"3971","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2003-08-06,"Inverno","1","Itaqui","Campo Largo",8,10,24192,7,24192,30,"Esperado da classe 1","Superior ao limite da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"3972","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2003-11-21,"Primavera","1","Itaqui","Campo Largo",7,1,1,7.2,864,60,"Esperado da classe 1","Esperado da classe 1","Esperado da classe 1","Esperado da classe 1","Neutro","Esperado da classe 1"
"3973","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2005-03-18,"Verão","1","Itaqui","Campo Largo",5.9,4.7,9e+05,7.5,900000,70,"Inferior ao limite da classe 1","Superior ao limite da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"3974","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2005-07-29,"Inverno","1","Itaqui","Campo Largo",7.66,8,3e+05,7.3,300000,30,"Esperado da classe 1","Superior ao limite da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"3975","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2005-09-30,"Primavera","1","Itaqui","Campo Largo",8.16,2.9,50000,7.5,130000,35,"Esperado da classe 1","Esperado da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"3976","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2005-11-08,"Primavera","1","Itaqui","Campo Largo",7.46,2,130000,7.5,240000,40,"Esperado da classe 1","Esperado da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"3977","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2006-02-20,"Verão","1","Itaqui","Campo Largo",5.3,6.4,1600000,7.4,1600000,48,"Inferior ao limite da classe 1","Superior ao limite da classe 1","Limite Excedido","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"3978","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2006-05-01,"Outono","1","Itaqui","Campo Largo",8.66,4,23000,7.9,23000,39,"Esperado da classe 1","Superior ao limite da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"3979","65029980","Iguaçu","65029980 - AI85 - ETA - CAMPO LARGO",2006-07-14,"Inverno","1","Itaqui","Campo Largo",6.9,2,22000,7.3,50000,45,"Esperado da classe 1","Esperado da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"3980","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1987-05-05,"Outono","2","Iguacu","Porto Amazonas",8.16,7,1700,7.1,NA,53,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"3981","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1987-06-30,"Inverno","2","Iguacu","Porto Amazonas",8.1,2,1300,6.9,NA,168,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"3982","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1987-08-17,"Inverno","2","Iguacu","Porto Amazonas",8.4,2,23000,7,NA,420,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"3983","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1987-11-11,"Primavera","2","Iguacu","Porto Amazonas",8.72,5,1700,7.4,NA,245,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"3984","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1988-05-02,"Outono","2","Iguacu","Porto Amazonas",8.28,2,17000,6.4,NA,238,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"3985","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1988-08-31,"Inverno","2","Iguacu","Porto Amazonas",8.96,5,50,7.5,NA,105,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro",NA
"3986","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1989-10-04,"Primavera","2","Iguacu","Porto Amazonas",NA,3,230,7.3,NA,117,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro",NA
"3987","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1989-12-20,"Primavera","2","Iguacu","Porto Amazonas",7.5,9,5000,8.9,NA,183,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"3988","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1990-07-12,"Inverno","2","Iguacu","Porto Amazonas",8.32,4,700,7,NA,136,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro",NA
"3989","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1990-10-11,"Primavera","2","Iguacu","Porto Amazonas",8,2,13000,6.9,NA,448,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"3990","65925770","Iguaçu","65925770 - SITIO SÃO JOÃO",2005-11-04,"Primavera",NA,"Pinheiro","Mariópolis",8,1,287,6.4,360,NA,NA,NA,NA,NA,"Neutro",NA
"3991","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1991-09-27,"Primavera","2","Iguacu","Porto Amazonas",6.4,15,270,7.5,3000,57,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"3992","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1993-08-16,"Inverno","2","Iguacu","Porto Amazonas",NA,8,110,7,23000,112,NA,"Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3993","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1993-12-02,"Primavera","2","Iguacu","Porto Amazonas",7.36,5,5000,7.6,28000,259,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3994","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1993-12-14,"Primavera","2","Iguacu","Porto Amazonas",7.5,5,5000,7.7,5000,210,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"3995","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1994-03-24,"Outono","2","Iguacu","Porto Amazonas",8.1,4,1000,7.6,1100,132,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"3996","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1994-04-20,"Outono","2","Iguacu","Porto Amazonas",8.1,5,130,7.5,28000,143,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"3997","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1994-08-02,"Inverno","2","Iguacu","Porto Amazonas",8.4,4,1700,7.1,5000,125,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"3998","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1994-09-27,"Primavera","2","Iguacu","Porto Amazonas",7.6,6,500,7.6,2800,138,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"3999","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1994-11-28,"Primavera","2","Iguacu","Porto Amazonas",7.5,5,800,7.1,50000,89,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4000","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1995-02-09,"Verão","2","Iguacu","Porto Amazonas",8.3,3,80000,7.5,80000,110,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4001","IG6","Iguaçu","IG6",2005-10-05,"Primavera","2","Iguacu","Balsa Nova",NA,NA,NA,6.322,NA,259,NA,NA,NA,"Esperado da classe 2","Neutro",NA
"4002","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1995-10-03,"Primavera","2","Iguacu","Porto Amazonas",7.4,4,270,7.6,8000,180,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4003","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1996-03-12,"Verão","2","Iguacu","Porto Amazonas",8.6,2,700,6.7,11000,100,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4004","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1996-06-11,"Outono","2","Iguacu","Porto Amazonas",NA,5,500,6.9,2100,206,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"4005","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1996-09-11,"Inverno","2","Iguacu","Porto Amazonas",NA,4,800,7.1,30000,136,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4006","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1997-04-02,"Outono","2","Iguacu","Porto Amazonas",8.1,7,130,7.7,80000,101,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4007","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1997-09-02,"Inverno","2","Iguacu","Porto Amazonas",8.7,5,20,7,5000,119,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"4008","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1997-12-08,"Primavera","2","Iguacu","Porto Amazonas",8.7,4,2200,7.8,23000,129,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4009","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1998-04-07,"Outono","2","Iguacu","Porto Amazonas",8.9,1,1700,7,23000,105,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4010","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1998-04-27,"Outono","2","Iguacu","Porto Amazonas",8.24,1,1100,7,NA,113,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"4011","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1998-07-28,"Inverno","2","Iguacu","Porto Amazonas",8.94,7,28,7.3,8000,1,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4012","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-09-21,"Inverno","2","Iguacu","Porto Amazonas",NA,5,300,7.1,23000,99,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4013","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1999-04-30,"Outono","2","Iguacu","Porto Amazonas",9,7,500,7.9,1400,51,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"4014","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",1999-07-14,"Inverno","2","Iguacu","Porto Amazonas",NA,5,700,7.5,17000,125,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4015","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-03-24,"Outono","2","Iguacu","Porto Amazonas",7,7,2300,7.7,47000,126,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4016","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-05-18,"Outono","2","Iguacu","Porto Amazonas",8.4,8,170,7.5,999999,45,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4017","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-07-13,"Inverno","2","Iguacu","Porto Amazonas",NA,3.3,170,7.3,22000,29,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4018","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-07-21,"Inverno","2","Iguacu","Porto Amazonas",NA,13,3000,7.3,8000,30,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4019","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-07-25,"Inverno","2","Iguacu","Porto Amazonas",NA,7.2,14000,7.4,90000,180,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4020","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-07-27,"Inverno","2","Iguacu","Porto Amazonas",NA,9,900,7.4,130000,160,NA,"Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4021","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-08-04,"Inverno","2","Iguacu","Porto Amazonas",9,7,22000,7.3,170000,78,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4022","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-08-11,"Inverno","2","Iguacu","Porto Amazonas",8.3,10,70,7.1,30000,63,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4023","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-08-24,"Inverno","2","Iguacu","Porto Amazonas",7.9,9.6,270,7.1,50000,139,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4024","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-09-28,"Primavera","2","Iguacu","Porto Amazonas",8.7,6,300,7.4,130000,120,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"4025","65035000","Iguaçu","65035000 - AI13 - PORTO AMAZONAS",2000-12-06,"Primavera","2","Iguacu","Porto Amazonas",7.8,8.8,1100,7.7,2800,112,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
